# Omega_m, sigma_8, w, Omega_b, little_h, n_s, m_nu
0.263367532177323005, 0.753717990329990206, -1.000000000000000000, 0.038343761802202739, 0.782499999999999973, 0.977812499999999973, 0.083539559734234506
0.346792748906694537, 0.740248177501322102, -1.000000000000000000, 0.043318853611276451, 0.702500000000000013, 0.927812500000000040, 0.127608785335138197
0.282981695340514539, 0.803260497373991966, -1.000000000000000000, 0.037672668637463047, 0.762499999999999956, 0.965312500000000018, 0.060799623182134270
0.390442879032432244, 0.754618312242375855, -1.000000000000000000, 0.051530276805002079, 0.682499999999999996, 1.015312500000000062, 0.092872958485640755
0.240289666820763720, 0.907579581966616256, -1.000000000000000000, 0.050515526351648021, 0.642499999999999960, 0.990312500000000040, 0.075144134034114449
0.322015908599308287, 0.716823553987353201, -1.000000000000000000, 0.043970977358987556, 0.722500000000000031, 0.940312499999999996, 0.114784560747745595
0.246633831658968905, 0.836760639865917089, -1.000000000000000000, 0.037946757598687118, 0.797499999999999987, 0.999687500000000062, 0.138158750998119723
0.327572153601630389, 0.790687683889155002, -1.000000000000000000, 0.042801296604305011, 0.717500000000000027, 0.949687500000000018, 0.090446133481348459
0.287692309347761799, 0.808720811301253839, -1.000000000000000000, 0.050292071186394519, 0.677499999999999991, 0.924687499999999996, 0.111785172694737672
0.418902561935050599, 0.577408684785447712, -1.000000000000000000, 0.036570488732041523, 0.757499999999999951, 0.974687500000000040, 0.073180573635335158
0.268458037617676726, 0.900122988917394395, -1.000000000000000000, 0.047326114299758568, 0.657499999999999973, 1.012187500000000018, 0.124274292754431220
0.354626349405454178, 0.713840347614890791, -1.000000000000000000, 0.041476587187589772, 0.737500000000000044, 0.962187499999999973, 0.081356621926326173
0.216419867072015604, 0.866688282289973633, -1.000000000000000000, 0.035581724754706834, 0.777499999999999969, 0.937187500000000062, 0.100551164343252800
0.306686344773606068, 0.799148787323264775, -1.000000000000000000, 0.048528410477768777, 0.697500000000000009, 0.987187499999999996, 0.065826188831271518
0.278227351631159414, 0.746716788993038283, -1.000000000000000000, 0.046641860929715694, 0.707500000000000018, 1.005937499999999929, 0.077160380128675057
0.375004505471210170, 0.715406840548591050, -1.000000000000000000, 0.034260519022423781, 0.787499999999999978, 0.955937499999999996, 0.117864427530406629
0.233333849989363629, 0.949449771404274778, -1.000000000000000000, 0.039904475341439136, 0.747500000000000053, 0.930937500000000084, 0.062430981429420537
0.316721847251439204, 0.747202590526364729, -1.000000000000000000, 0.045329573987571717, 0.667499999999999982, 0.980937500000000018, 0.095364899370233985
0.189884363627980557, 1.026507590339823750, -1.000000000000000000, 0.039152820585491431, 0.727500000000000036, 1.018437500000000107, 0.085781069510353497
0.297099834434745635, 0.752118251530827675, -1.000000000000000000, 0.054434191499828560, 0.647499999999999964, 0.968437500000000062, 0.131032748075154470
0.258077407851725726, 0.845401545911681818, -1.000000000000000000, 0.046062809917355368, 0.687500000000000000, 0.943437500000000040, 0.069406039066498670
0.339824544118494609, 0.820995111822714119, -1.000000000000000000, 0.040525628919139724, 0.767499999999999960, 0.993437499999999973, 0.106019475903097488
0.274614074832426280, 0.818520443707300260, -1.000000000000000000, 0.052082293534718653, 0.673749999999999960, 0.959843749999999996, 0.118647220818927715
0.366317757492500840, 0.787359779496430767, -1.000000000000000000, 0.037917103262020468, 0.753750000000000031, 1.009843749999999929, 0.077672838628410928
0.227571467528250776, 0.936376915123371512, -1.000000000000000000, 0.035858391716783435, 0.793749999999999956, 0.984843750000000018, 0.095998262673748475
0.312885768590164204, 0.731529935435792367, -1.000000000000000000, 0.040225002377001669, 0.713749999999999996, 0.934843750000000084, 0.062845615040958036
0.171553763456882280, 1.105290014857066572, -1.000000000000000000, 0.035105347360509027, 0.773750000000000049, 0.947343750000000040, 0.131902998395109883
0.293563986769256602, 0.775016580542512656, -1.000000000000000000, 0.048031815599383167, 0.693749999999999978, 0.997343749999999973, 0.086350782076747110
0.253942534189669611, 0.778580968308498544, -1.000000000000000000, 0.051632550844700205, 0.653750000000000053, 0.972343750000000062, 0.106723601277719557
0.335011876767685068, 0.755961806910974143, -1.000000000000000000, 0.044887961482315587, 0.733750000000000013, 0.922343750000000018, 0.069866997327633670
0.241925688261763361, 0.817742830917684627, -1.000000000000000000, 0.043214462255490430, 0.743750000000000022, 0.966093749999999973, 0.091046828939217783
0.323377626331349588, 0.777248782923767090, -1.000000000000000000, 0.049492660332457326, 0.663749999999999951, 1.016093750000000018, 0.139076328466553795
0.284162272531964966, 0.872806375167619608, -1.000000000000000000, 0.046146468582101086, 0.703749999999999987, 0.991093749999999996, 0.073666600361906934
0.395563201494672778, 0.675005293386327088, -1.000000000000000000, 0.033787891506350330, 0.783749999999999947, 0.941093750000000062, 0.112527590782833267
0.264656788332335913, 0.842138869726859141, -1.000000000000000000, 0.043270757229896158, 0.683749999999999969, 0.953593750000000018, 0.081896949648227191
0.348657364257462798, 0.620678060721463920, -1.000000000000000000, 0.038280728916937436, 0.763750000000000040, 1.003593750000000062, 0.125099656982996049
0.208288856502807457, 0.909090162436297811, -1.000000000000000000, 0.040624505952434213, 0.723750000000000004, 0.978593750000000040, 0.066263371617509073
0.303054586588866637, 0.820794483151781606, -1.000000000000000000, 0.056416250353473467, 0.643750000000000044, 0.928593749999999996, 0.101218972080074576
0.218849031262136062, 0.949738966482756464, -1.000000000000000000, 0.042970132325141776, 0.718750000000000000, 1.012968749999999973, 0.103934850834619050
0.307909977184725903, 0.731523534564199385, -1.000000000000000000, 0.031502175984090948, 0.798749999999999960, 0.962968750000000040, 0.068041331613369394
0.269705409371011728, 0.821738241119650548, -1.000000000000000000, 0.040382793819497408, 0.758750000000000036, 0.937968750000000018, 0.128456295502621914
0.356763902480789874, 0.787068400382170741, -1.000000000000000000, 0.045904852992548727, 0.678749999999999964, 0.987968750000000062, 0.084094385376340064
0.288866613553928564, 0.715314784711288731, -1.000000000000000000, 0.039713010441449724, 0.738750000000000018, 1.000468750000000018, 0.093489771633686616
0.434433072607079085, 0.660561352080804687, -1.000000000000000000, 0.054783620003672644, 0.658749999999999947, 0.950468750000000084, 0.061203422173643461
0.248144332104332177, 0.912785180194946255, -1.000000000000000000, 0.042239368153583735, 0.698749999999999982, 0.925468750000000062, 0.115546899187441404
0.329011096215716725, 0.727813990657761645, -1.000000000000000000, 0.037469501119473163, 0.778750000000000053, 0.975468749999999996, 0.075643201691983103
0.259421745332674591, 0.956389609378448302, -1.000000000000000000, 0.036947365512945765, 0.788749999999999951, 1.019218750000000062, 0.064531870761585092
0.341501109391806612, 0.737687525459138516, -1.000000000000000000, 0.041578405481991605, 0.708749999999999991, 0.969218750000000018, 0.098574060834023730
0.194325471174084941, 0.934965879940694911, -1.000000000000000000, 0.053744431828107259, 0.668749999999999956, 0.944218749999999996, 0.079756934207539903
0.298283340645281503, 0.822477581454397644, -1.000000000000000000, 0.039127538663493132, 0.748750000000000027, 0.994218750000000040, 0.121830729401221458
0.235141664797002908, 0.870800599754582572, -1.000000000000000000, 0.050872249509023207, 0.648750000000000049, 1.006718750000000107, 0.071741648786609366
0.318024407900585393, 0.817942301604994149, -1.000000000000000000, 0.044270335315352953, 0.728750000000000009, 0.956718750000000062, 0.109587178681858063
0.279421711821059682, 0.831907511498450214, -1.000000000000000000, 0.034453037213298961, 0.768750000000000044, 0.931718750000000040, 0.088667721773536420
0.378335945753807690, 0.646809733640841267, -1.000000000000000000, 0.047348328892197325, 0.688749999999999973, 0.981718749999999973, 0.135442182242171610
0.223386263544168046, 1.000874474894723365, -1.000000000000000000, 0.042294302989526293, 0.721249999999999947, 0.933281250000000062, 0.080819859099678357
0.310380345560232362, 0.767967483124415762, -1.000000000000000000, 0.058612526551379530, 0.641249999999999987, 0.983281249999999996, 0.123454373993313909
0.272174661219873437, 0.781285812191277906, -1.000000000000000000, 0.045144348118845212, 0.681250000000000022, 1.008281250000000018, 0.065391890425709392
0.361314791730289075, 0.741122301360090274, -1.000000000000000000, 0.039778257716086833, 0.761249999999999982, 0.958281249999999973, 0.099887762570690430
0.251088874399912787, 0.835596513084668979, -1.000000000000000000, 0.045808827501183591, 0.701250000000000040, 0.920781249999999996, 0.089849401204155646
0.331959002001470660, 0.791813460963177285, -1.000000000000000000, 0.033466880000000004, 0.781250000000000000, 0.970781250000000040, 0.137247227388166582
0.146993095151066760, 1.138419213788984363, -1.000000000000000000, 0.042909264636043325, 0.741249999999999964, 0.995781250000000062, 0.072697753544847865
0.291214369407834628, 0.720578873273231446, -1.000000000000000000, 0.049117177254226506, 0.661250000000000004, 0.945781250000000018, 0.111047652824169854
0.281798394434291388, 0.848651170789593179, -1.000000000000000000, 0.050018236007088088, 0.651249999999999996, 0.939531250000000040, 0.130168239365538424
0.385964341650304910, 0.665662823449329810, -1.000000000000000000, 0.043599970779457958, 0.731249999999999956, 0.989531249999999973, 0.085215115710244344
0.238615822933886307, 0.884706053870644382, -1.000000000000000000, 0.033899061963965339, 0.771249999999999991, 1.014531250000000107, 0.105319996103936192
0.320670486435242652, 0.881001458706740737, -1.000000000000000000, 0.046594442936604218, 0.691250000000000031, 0.964531250000000062, 0.068948122048391680
0.201902681822054841, 0.890500992075928144, -1.000000000000000000, 0.036399801342188079, 0.791250000000000009, 0.927031250000000084, 0.117086798841008297
0.300660533800832797, 0.804019391621441537, -1.000000000000000000, 0.040897452132900504, 0.711250000000000049, 0.977031250000000018, 0.076651302652712611
0.262065859388057043, 0.904793895157436356, -1.000000000000000000, 0.052907906189638969, 0.671250000000000013, 1.002031249999999929, 0.094735714778532237
0.344981431028540786, 0.720877107066159928, -1.000000000000000000, 0.038518719494132075, 0.751249999999999973, 0.952031249999999996, 0.062019083426910065
0.267201284239968251, 0.794530317220910165, -1.000000000000000000, 0.035013532249866280, 0.766249999999999987, 0.986406250000000040, 0.070798118506455149
0.352567821396866543, 0.754377966689439017, -1.000000000000000000, 0.048111983702774710, 0.686250000000000027, 0.936406249999999996, 0.108145912372094921
0.213863708670169406, 1.039978008160300282, -1.000000000000000000, 0.051738006427499823, 0.646249999999999991, 0.961406250000000018, 0.087501583529147012
0.305469613969840070, 0.778035068798905605, -1.000000000000000000, 0.044948912937217270, 0.726249999999999951, 1.011406250000000062, 0.133660876650272431
0.245095331784892789, 0.886026361190947020, -1.000000000000000000, 0.052226590962691270, 0.666250000000000009, 0.973906249999999973, 0.063683161885662004
0.326154504406825696, 0.692148513250247399, -1.000000000000000000, 0.037858191010889178, 0.746249999999999969, 0.923906250000000040, 0.097277636611724269
0.286517120423238403, 0.786702154308197343, -1.000000000000000000, 0.035802659481701853, 0.786250000000000004, 0.948906250000000062, 0.078707988668235154
0.409019891415553505, 0.718447085939822205, -1.000000000000000000, 0.040162894510141753, 0.706250000000000044, 0.998906249999999996, 0.120228438623304693
0.184815300060831633, 0.990113853561272239, -1.000000000000000000, 0.041866371849707817, 0.696250000000000036, 0.992656250000000018, 0.092260214857211323
0.295919084461150783, 0.859497465778666592, -1.000000000000000000, 0.037166691300976815, 0.776249999999999996, 0.942656250000000084, 0.060398488316580047
0.256716849222769550, 0.874603089314420878, -1.000000000000000000, 0.039377841064680438, 0.736249999999999960, 0.967656249999999996, 0.114027251953161185
0.338186008218115397, 0.694937875246351533, -1.000000000000000000, 0.054439909297052155, 0.656250000000000000, 1.017656249999999929, 0.074648359051880331
0.277028307776475635, 0.861135131538879661, -1.000000000000000000, 0.041912437675022195, 0.756249999999999978, 0.980156250000000062, 0.102567922689191779
0.371916284472935121, 0.682466467922073550, -1.000000000000000000, 0.047823398170704627, 0.676250000000000018, 0.930156250000000018, 0.067146467085371420
0.231473068576439789, 0.786239357361828595, -1.000000000000000000, 0.044677747015950460, 0.716250000000000053, 0.955156250000000040, 0.126766866746340245
0.315431761430251478, 0.773298727831145949, -1.000000000000000000, 0.032838881235382693, 0.796250000000000013, 1.005156249999999973, 0.082988394639640653
0.264013660084771007, 0.884210607006412408, -1.000000000000000000, 0.042630060568763110, 0.714374999999999982, 0.966484375000000062, 0.133219222879011112
0.347718088584312690, 0.707432900488959682, -1.000000000000000000, 0.037803918558461748, 0.794375000000000053, 1.016484375000000107, 0.087212453266608730
0.206779616565491459, 0.842553800831123190, -1.000000000000000000, 0.036384004107495010, 0.754375000000000018, 0.991484374999999973, 0.107788567341577046
0.302454271534119079, 0.791181304966884769, -1.000000000000000000, 0.050145974931307173, 0.674374999999999947, 0.941484375000000040, 0.070564181270517404
0.241112221109435088, 0.868538193786071666, -1.000000000000000000, 0.041313173381620640, 0.734375000000000000, 0.953984374999999996, 0.119831169469745438
0.322694662379692354, 0.826394057446335095, -1.000000000000000000, 0.047127874337831561, 0.654375000000000040, 1.003984374999999929, 0.078447914958598514
0.283572295009480335, 0.833793516982486493, -1.000000000000000000, 0.048387737063535337, 0.694374999999999964, 0.978984375000000018, 0.096956203473279601
0.392909399073118337, 0.646885341939951286, -1.000000000000000000, 0.035404375290286560, 0.774375000000000036, 0.928984375000000084, 0.063472734501692024
0.167123224715107488, 1.075011826360273037, -1.000000000000000000, 0.034934048665894189, 0.784375000000000044, 0.960234374999999973, 0.074401699519787035
0.292976210716004659, 0.733890539692269694, -1.000000000000000000, 0.047552650163880987, 0.704374999999999973, 1.010234375000000018, 0.113650473294261214
0.253236978104226129, 0.838537879935217223, -1.000000000000000000, 0.046314544912294059, 0.664375000000000049, 0.985234374999999996, 0.060198914433690590
0.334237978025612836, 0.797064665328062749, -1.000000000000000000, 0.040684365881531015, 0.744375000000000009, 0.935234375000000062, 0.091955360715518963
0.274006758316280186, 0.786689942682816445, -1.000000000000000000, 0.055556130469509232, 0.644375000000000031, 0.947734375000000018, 0.082714177244228637
0.365017822556089666, 0.742970683981755808, -1.000000000000000000, 0.039960365701591852, 0.724374999999999991, 0.997734375000000062, 0.126347992755890509
0.226554065379125008, 1.019615607709686289, -1.000000000000000000, 0.041278868030238100, 0.764375000000000027, 0.972734375000000040, 0.066924595950314247
0.312255833704244090, 0.770978812480625830, -1.000000000000000000, 0.047009862179687660, 0.684374999999999956, 0.922734374999999996, 0.102229008932216689
0.234244084669405356, 0.808980209615494994, -1.000000000000000000, 0.045145057123198051, 0.679374999999999951, 1.019609374999999929, 0.099557704829429050
0.317371515025698991, 0.776203814054239993, -1.000000000000000000, 0.039775779437416385, 0.759375000000000022, 0.969609374999999996, 0.065175816913847037
0.278825085245547111, 0.866215058100011648, -1.000000000000000000, 0.034251495102519132, 0.799374999999999947, 0.944609375000000084, 0.123046445426486364
0.376636841371403908, 0.683739731197117728, -1.000000000000000000, 0.046351112355742484, 0.719374999999999987, 0.994609375000000018, 0.080552807166018092
0.258751537530559683, 0.877549886775824572, -1.000000000000000000, 0.038624856833626042, 0.779375000000000040, 1.007109374999999973, 0.110680719613131265
0.340657882434850845, 0.700408883650298963, -1.000000000000000000, 0.043673297603103754, 0.699374999999999969, 0.957109375000000040, 0.072457539371336782
0.192171896412491494, 0.977848632981442534, -1.000000000000000000, 0.051547808899171176, 0.659375000000000044, 0.932109375000000018, 0.136793723288161667
0.297691213469130078, 0.871689778587407038, -1.000000000000000000, 0.037154990142830704, 0.739375000000000004, 0.982109375000000062, 0.089552513080406307
0.288279543831027663, 0.772120015055985487, -1.000000000000000000, 0.035702534987106994, 0.749375000000000013, 1.013359375000000062, 0.068720297729958274
0.425544002199423010, 0.692141376624123117, -1.000000000000000000, 0.049433280937647386, 0.669375000000000053, 0.963359375000000018, 0.104971988709145286
0.247392457451762249, 0.870488601424095454, -1.000000000000000000, 0.041929010848260201, 0.709374999999999978, 0.938359374999999996, 0.084933540591442910
0.328288872084921302, 0.628051918996256897, -1.000000000000000000, 0.037231164848364029, 0.789375000000000049, 0.988359375000000040, 0.129738126266963849
0.217649273170374996, 0.996140306640109552, -1.000000000000000000, 0.049920722269850046, 0.689374999999999960, 1.000859375000000107, 0.061814154634191348
0.307297261693904533, 0.765329512257893141, -1.000000000000000000, 0.036531229192251879, 0.769375000000000031, 0.950859375000000062, 0.094422680876962387
0.269082853583064385, 0.774409756896420332, -1.000000000000000000, 0.042621682090096917, 0.729374999999999996, 0.925859375000000040, 0.076398024822003432
0.355684704868664159, 0.740634174365024989, -1.000000000000000000, 0.048790157857049564, 0.649375000000000036, 0.975859374999999973, 0.116699910563982018
0.200140300228039025, 0.940621817152063611, -1.000000000000000000, 0.040306576013771557, 0.761874999999999969, 0.939921875000000018, 0.083816513471156109
0.300064811048862401, 0.838018432364834975, -1.000000000000000000, 0.045802629799181878, 0.681875000000000009, 0.989921875000000062, 0.128031839156286298
0.261410097955492693, 0.857395837784052706, -1.000000000000000000, 0.054237628812709236, 0.641874999999999973, 1.014921874999999973, 0.067816503589928287
0.344094323029428661, 0.672681217607923765, -1.000000000000000000, 0.038852345345851837, 0.721875000000000044, 0.964921875000000040, 0.103591420356030278
0.281205574420206272, 0.904649999803710858, -1.000000000000000000, 0.047414089048320923, 0.661874999999999991, 0.927421875000000062, 0.075393254915223903
0.383912223814758702, 0.693577293077027091, -1.000000000000000000, 0.041555208098971654, 0.741874999999999951, 0.977421874999999996, 0.115165099179371649
0.237763744837688362, 0.841517427818042729, -1.000000000000000000, 0.035694545882079307, 0.781874999999999987, 1.002421875000000018, 0.061001188559032221
0.320003556542548251, 0.791280235004509613, -1.000000000000000000, 0.048558077722421732, 0.701875000000000027, 0.952421875000000084, 0.093180854684679765
0.250361750732458699, 0.751833509938411249, -1.000000000000000000, 0.050520258289002640, 0.691875000000000018, 0.933671875000000040, 0.121428165820583259
0.331212758034485799, 0.754184957367415421, -1.000000000000000000, 0.037066006654755852, 0.771874999999999978, 0.983671874999999973, 0.079493394481781762
0.134053503810898728, 1.236959184628670716, -1.000000000000000000, 0.043188615276235180, 0.731875000000000053, 1.008671875000000107, 0.098248343939095678
0.290627396549883510, 0.771434088498412662, -1.000000000000000000, 0.049497678446181408, 0.651874999999999982, 0.958671875000000062, 0.064318639000708805
0.222288138993728568, 0.939286170873335546, -1.000000000000000000, 0.036278104959269884, 0.751874999999999960, 0.921171875000000084, 0.134994642527677289
0.309759671584809049, 0.725287362763469501, -1.000000000000000000, 0.050083720930232556, 0.671875000000000000, 0.971171875000000018, 0.088374738256655136
0.271560335221935290, 0.816277179052753654, -1.000000000000000000, 0.042541514397747358, 0.711875000000000036, 0.996171875000000040, 0.109225071295166481
0.360139096942634795, 0.778114436152638089, -1.000000000000000000, 0.037729031968698465, 0.791874999999999996, 0.946171874999999996, 0.071504593856721255
0.276426867623619787, 0.829643099356298208, -1.000000000000000000, 0.042542746432899174, 0.726875000000000049, 0.993046874999999996, 0.062637955151350219
0.370450397194416248, 0.637251224571735997, -1.000000000000000000, 0.048697519195313774, 0.646874999999999978, 0.943046875000000062, 0.095681056952770474
0.230521248569113379, 0.871438866225649700, -1.000000000000000000, 0.049867486448512625, 0.686875000000000013, 0.968046874999999973, 0.077416185350619199
0.314791137900837292, 0.812431815364177412, -1.000000000000000000, 0.036435033798751133, 0.766874999999999973, 1.018046875000000018, 0.118255176461314615
0.181970828871123091, 0.954541472696024296, -1.000000000000000000, 0.043933484526185521, 0.706875000000000031, 0.980546875000000040, 0.069636136782425695
0.295329596498889513, 0.819197089680566259, -1.000000000000000000, 0.038845964338730957, 0.786874999999999991, 0.930546874999999996, 0.106370955969921452
0.256030142004172845, 0.933357226075027024, -1.000000000000000000, 0.037471332784790180, 0.746874999999999956, 0.955546875000000018, 0.086065454391403950
0.337380097094911735, 0.736128067966904887, -1.000000000000000000, 0.051722941547964009, 0.666874999999999996, 1.005546875000000062, 0.131467153156459376
0.244314930872160496, 0.936088941935290242, -1.000000000000000000, 0.052701382671208878, 0.656874999999999987, 0.986796875000000018, 0.112155767433430698
0.325453226344290691, 0.741690717961890122, -1.000000000000000000, 0.038011828428082338, 0.736874999999999947, 0.936796875000000084, 0.073423184841365577
0.285929052733870703, 0.747271702866104115, -1.000000000000000000, 0.039417520091595798, 0.776874999999999982, 0.961796874999999996, 0.138616780493356268
0.405086217452158004, 0.692237588569508122, -1.000000000000000000, 0.044662872770415654, 0.696875000000000022, 1.011796874999999929, 0.090745984171697602
0.266569171307297903, 0.836515556630424761, -1.000000000000000000, 0.033329950019223377, 0.796875000000000000, 0.974296875000000062, 0.100884515641790642
0.351565679290204269, 0.834419600075888890, -1.000000000000000000, 0.045270289272876671, 0.716875000000000040, 0.924296875000000018, 0.066044418482494580
0.212532173748829850, 0.976490301977092967, -1.000000000000000000, 0.043903557796176794, 0.676875000000000004, 0.949296875000000040, 0.124686291930523663
0.304863657009207589, 0.748365445499695747, -1.000000000000000000, 0.038778851445018518, 0.756874999999999964, 0.999296874999999973, 0.081626338699283749
0.239457661918803466, 0.918620284004989407, -1.000000000000000000, 0.049583403953551715, 0.680625000000000036, 0.926640624999999996, 0.073910822863455294
0.321341227582547628, 0.727695730903333282, -1.000000000000000000, 0.036072106402788760, 0.760624999999999996, 0.976640625000000040, 0.112900646816085540
0.282390414859806593, 0.811734442373095444, -1.000000000000000000, 0.046253636014198789, 0.720624999999999960, 1.001640625000000062, 0.091348671079513930
0.388135284265998082, 0.785234910911209227, -1.000000000000000000, 0.053410113027959547, 0.640625000000000000, 0.951640625000000018, 0.139537399951832009
0.262718300851273956, 0.777353627849229345, -1.000000000000000000, 0.039003720913671241, 0.740624999999999978, 0.939140625000000062, 0.066483050634837865
0.345880723928342904, 0.748196988294171361, -1.000000000000000000, 0.053834015514894175, 0.660625000000000018, 0.989140624999999996, 0.101554537321908805
0.203592173001276300, 1.023318955849240597, -1.000000000000000000, 0.041445408831957575, 0.700625000000000053, 1.014140625000000018, 0.082168457737564954
0.301257309344594104, 0.769857936359637951, -1.000000000000000000, 0.036832027671777130, 0.780625000000000013, 0.964140624999999973, 0.125514392440057104
0.272787124162773675, 0.901428685285295517, -1.000000000000000000, 0.037352108710909569, 0.770625000000000004, 0.920390625000000018, 0.096316520007999007
0.362518525678308667, 0.709238380969179349, -1.000000000000000000, 0.042103970025183762, 0.690625000000000044, 0.970390625000000062, 0.063053963373054855
