# Omega_m, sigma_8, w, Omega_b, little_h, n_s, m_nu
0.357604910945021282, 0.662356837588977676, -0.926326560557386269, 0.044835986935702579, 0.710069786596157937, 0.955752009587452878, 0.094068241469816266
0.432802160991378915, 0.551850223573359000, -0.952240550768583383, 0.042488264249856224, 0.727044842180484485, 0.973626259139333983, 0.091506382978723405
0.301479995103499765, 0.740200429721591502, -0.718339041481662832, 0.044598173517968798, 0.708073154353285217, 0.967619223290034136, 0.075136268343815510
0.412889549105579790, 0.670504859135205189, -0.524986389729301228, 0.047792680805297874, 0.683258632835651247, 0.970024124703302681, 0.102693409742120337
0.379643475933007901, 0.765026660851392371, -0.845076298172528495, 0.045685267229667197, 0.700339047853756447, 0.965564359756006740, 0.082517267843438227
0.404217314788475057, 0.662736513862526522, -0.899958796037168995, 0.047276951895065061, 0.688082125553346247, 0.977773243731938635, 0.066247689463955636
0.371238774831747220, 0.620408155147796680, -0.636984139223828905, 0.051644196399512017, 0.656898704603362416, 0.968751050714506512, 0.125754385964912285
0.496772033506272304, 0.686587574301949832, -0.785606966355515857, 0.044045824048779103, 0.712120188096126205, 0.971552146272711581, 0.061404911479154764
0.352595186568916585, 0.741561334158412966, -1.003366392602071944, 0.041565355364450593, 0.734634766921159477, 0.966569449597230013, 0.109379450661241107
0.422563485809497430, 0.655051578358917919, -1.004959108311638927, 0.043312622296217455, 0.714378182489203706, 0.969168666145442725, 0.062475305055200464
0.388059895804380328, 0.616535441058566169, -0.787561830101434990, 0.041027857298759018, 0.740380575756015125, 0.964915421654200411, 0.112822665267576061
0.445918665438327866, 0.734675566189088469, -0.639852375493661363, 0.047355737380716363, 0.690427318231624954, 0.972177170053992401, 0.067495291902071555
0.327921229771202916, 0.776839362119118082, -0.901623510072758871, 0.050223772340120827, 0.665187318708667874, 0.966923659410440561, 0.130327272727272736
0.463330723092215124, 0.544289744027423805, -0.846848347692505721, 0.048941769571794781, 0.674362309775117019, 0.970511917894607334, 0.093903930131004371
0.341766431472828092, 0.712001699904315610, -0.529341877164363206, 0.046980541706400154, 0.694582393460614567, 0.965906674014653355, 0.076745182012847968
0.396187261481240505, 0.691540543308874045, -0.720608383090003413, 0.043579451146475691, 0.718951580936325718, 0.974615292748859940, 0.084461901021209734
0.362631113349648815, 0.792146990462729850, -0.953849021933228736, 0.044955562102436730, 0.702379920736495467, 0.967996681447175100, 0.070320470896010456
0.427667409646001584, 0.687734485582744970, -0.927957652681029366, 0.039760344685991482, 0.748898809306178026, 0.961269689428003282, 0.082390804597701151
0.294698505097608476, 0.919833263558569647, -0.682562658756348473, 0.043613234773993662, 0.716602045967470125, 0.953251095469435983, 0.102497616777883702
0.408759483333087870, 0.468838133459393402, -0.446748335729908796, 0.049953107103977983, 0.670332722121708469, 0.963421483640548360, 0.075031402651779489
0.375747493308098479, 0.636368130920160535, -0.817926194616872659, 0.046598169946026141, 0.692539643751135414, 0.958562691825794677, 0.091350892098555653
0.400300305859433159, 0.820534857081006153, -0.874659644556296523, 0.046010368978403451, 0.696573437049669231, 0.962382536835261537, 0.109157360406091364
0.367148164722168602, 0.759092680765250605, -0.590226142134644416, 0.048809290679587752, 0.677753042486339052, 0.956633148649717491, 0.061334854535082715
0.476283879906268082, 0.581246588249953344, -0.755321037124717320, 0.045102279827639140, 0.704301630974295434, 0.964421469448108803, 0.125460910151691946
0.347576374243380393, 0.579959179140630110, -0.979464502796278280, 0.042788541485206957, 0.721466488702971254, 0.960029362729167501, 0.066166153846153847
0.485405456109093247, 0.721949197620130101, -0.966681366270376818, 0.052927604095225671, 0.651128311399006177, 0.965162243572388556, 0.085536992840095458
0.350297246011722407, 0.764110527308705434, -0.738319582866262980, 0.047329218505687096, 0.687078843668481487, 0.969484513862118757, 0.071064111037673502
0.402380484638275249, 0.619471866583041764, -0.561611597489664049, 0.041523396622511671, 0.732718577916625313, 0.967185280900133892, 0.095234720992028343
0.369344900805499976, 0.519550819134940944, -0.860875102480112120, 0.044264618778730752, 0.711215428585940668, 0.972681069296978396, 0.077631768953068586
0.410945745514261163, 0.721660769242326583, -0.802948484182195665, 0.044815260092011373, 0.707212512819388905, 0.966157452233561087, 0.068180088776157249
0.377833255202418061, 0.855885693847599494, -0.388245982147008561, 0.042381821925871740, 0.725679364741463662, 0.970888911423485657, 0.132904820766378245
0.430357553642015667, 0.530366282289341906, -0.661901581578545173, 0.045712153296212164, 0.699495732049986163, 0.968278273863722561, 0.063061583577712604
0.296482612395072120, 0.738044240532743423, -0.914857032420030025, 0.048288454019068054, 0.682105412622123541, 0.975521764817433357, 0.114749199573105670
0.390087115765640979, 0.619826861485742953, -0.940947888406014399, 0.047628645098814884, 0.689338422805061746, 0.954403874526952745, 0.127847800237812143
0.359834623429785894, 0.716214992137372941, -0.702070856549110056, 0.050790865351980172, 0.661854616972110343, 0.961557284801024426, 0.066824114356743319
0.449666138865034648, 0.667027800281633776, -0.491935832557827912, 0.043561372089537483, 0.713303880039228067, 0.958959373699626805, 0.110959752321981436
0.331757661280974281, 0.858442708864945114, -0.832544916848078298, 0.041404337944088793, 0.737434750435573938, 0.963673996036133573, 0.061899827288428313
0.436090081595884638, 0.633973644894485044, -0.888233029625597359, 0.042312881035664572, 0.728922945164479086, 0.957184638221018513, 0.075878616796047987
0.313792088305125338, 0.667884894655616623, -0.616103053167347925, 0.043879380418440049, 0.709190607580202359, 0.962647628785872511, 0.092609819121447029
0.415437099772850149, 0.745012633058297236, -0.771708505495837360, 0.047383445422207404, 0.684682513152523708, 0.960355586398233263, 0.083413498836307207
0.381954454484528361, 0.708149006670765968, -0.992217498370091433, 0.045854727830803951, 0.701420218848723187, 0.964668623413863502, 0.104085188770571144
0.440780655811425615, 0.484349181289692565, -0.985843591000967412, 0.045463383104432188, 0.703820452777238370, 0.967317555943954299, 0.119866220735785955
0.325598644951720084, 0.688420468219784754, -0.763586203301136579, 0.042671744103350048, 0.720819547497269619, 0.972952785841469492, 0.064576576576576575
0.418932652334075784, 0.700664341260583523, -0.603463321535038455, 0.045927357610956378, 0.696079657819233533, 0.965285781932257558, 0.139817945383615111
0.385014486668546096, 0.814422737916198569, -0.881470906523422859, 0.049420088323516471, 0.676950610148619458, 0.969646815455114663, 0.069954456733897205
0.399143439877023276, 0.633340680535797951, -0.825277566706247079, 0.050394706908757990, 0.669179787701512541, 0.968421606259951218, 0.079940520446096661
0.359111341726074618, 0.585169763567084500, -0.470557336132394477, 0.046394545714023981, 0.692018859446739576, 0.976072061390206636, 0.098732782369145997
0.455939122717700873, 0.785008099363791678, -0.692448445292008552, 0.039665409949904758, 0.746237306311760773, 0.966283567489518047, 0.072993890020366589
0.336998359812293813, 0.799247595707839209, -0.934465212787928712, 0.043857347485550084, 0.716035589705632858, 0.971085678991451706, 0.088348397699260478
0.405540339322200349, 0.756614734034671166, -0.908258347594611326, 0.042780572606772781, 0.723494151099137395, 0.959149125097742972, 0.101721854304635762
0.372577205770184827, 0.718956057705336771, -0.651067837019078555, 0.044764057561065503, 0.705750800978225623, 0.963799492278287762, 0.081888804265041887
0.423808758070348457, 0.644939001877491425, -0.350118287441725462, 0.048323802992083026, 0.680016814479943887, 0.954868813285003282, 0.090734177215189865
0.250120035708913391, 0.751862019425381223, -0.795309680372952466, 0.046059152383619233, 0.698041985555506561, 0.961698475069803771, 0.074614850798056895
0.466148922843362623, 0.628875636609577127, -0.853894067823732117, 0.046644592113294581, 0.694077196776608618, 0.960514186871950226, 0.061056218057921628
0.337489145246372635, 0.797938297016232312, -0.546008515023999275, 0.049326191555527012, 0.673427171221339105, 0.964792043245195630, 0.108277945619335347
0.397210661727757264, 0.571757101988476735, -0.729559430224021699, 0.043257040221767580, 0.718350465705576924, 0.957439448033508889, 0.065842008573178193
0.363777604408226873, 0.679939463505765174, -0.960272554394870803, 0.038254754436216488, 0.765508479724687163, 0.962778665169000014, 0.124300578034682099
0.403428022294403776, 0.694683976078197762, -0.973077884205069910, 0.048136914624070888, 0.681426041362138246, 0.972423103482355611, 0.072209536601746130
0.370430122203418366, 0.797210589696227157, -0.746902620613095092, 0.045945031195459229, 0.699012459107596240, 0.967054005783562265, 0.087201946472019468
0.491313908303111890, 0.541075200636165543, -0.576309134933032485, 0.042622518186743841, 0.724930896898806854, 0.969325199529280535, 0.079000734753857452
0.354057656084003858, 0.704331230975524414, -0.867795636933107017, 0.044654049191180260, 0.706723548344037611, 0.965038805978694181, 0.097303167420814490
0.431743316617173023, 0.719061463446344362, -0.810485172623382821, 0.044101429956619198, 0.710703968540414066, 0.975042306927038194, 0.136968152866242032
0.304062401538653604, 0.782942993673767740, -0.419727001508666486, 0.041793007176687949, 0.731702688297561132, 0.968136669278664930, 0.069233741146168704
0.412052723674010024, 0.642728782119415420, -0.672389465357674854, 0.047580863136136527, 0.686494055408862658, 0.970697819262863026, 0.117765607886089807
0.378869196103260808, 0.592360821884883371, -0.921422515667996156, 0.053526000892906767, 0.645865623713620884, 0.966031838924291675, 0.063961927424152284
0.451659518619397127, 0.590897630771009985, -0.947408303565889565, 0.045240468864424926, 0.700940010970964256, 0.963548011363218992, 0.065203153426318980
0.329066191188270851, 0.588140700646472170, -0.711451182121958237, 0.048258205981015455, 0.684057253731539583, 0.958764073880641110, 0.122043132803632229
0.391100937050234576, 0.816150692121809684, -0.511407691854874225, 0.044787043687577792, 0.708692303989228001, 0.961414395177280778, 0.060506471581316813
0.356688513949327601, 0.763607164049550424, -0.839733523065342546, 0.041723676756560940, 0.728069457727211655, 0.953873532403408109, 0.106560951437066412
0.416588836499111548, 0.551147961327331792, -0.894949462442762300, 0.040939148554546417, 0.736135452208520835, 0.964545114711025886, 0.089525395503746871
0.392784006538888619, 0.656741958450164809, -0.628213638224703330, 0.044348130851006265, 0.712774757239021617, 0.960194052003043197, 0.073795470144131778
0.437611065099108854, 0.705545239637065169, -0.779697463247990830, 0.052109349525159283, 0.659863473955134228, 0.962515610578076886, 0.100205032618825726
0.316523612912522234, 0.958876154268791692, -0.998588561152758292, 0.046921835829149751, 0.688784434462442308, 0.956916540235502766, 0.080902934537246049
0.457080108049304656, 0.679356202192478720, -1.001773753746316054, 0.042931747150297558, 0.721141367164348734, 0.968493957180851961, 0.120403135498320268
0.337822301261982094, 0.890481078665981585, -0.783644700904443714, 0.045232968717633430, 0.704060952146243535, 0.976382572065803811, 0.064732089102950030
0.393639123573980232, 0.542362158219229396, -0.634088769916836492, 0.048765369128251759, 0.677355157819515497, 0.966346830472942231, 0.105308521057786500
0.359706990781703984, 0.667732103620208850, -0.898291583066226362, 0.045937656955682214, 0.696326845646714765, 0.971186360503512813, 0.060100614868641690
0.419527673925670752, 0.768101084789619581, -0.843299859407224850, 0.046533416796117659, 0.692279811903873776, 0.967384091606850904, 0.073192648059904691
0.385522790439423058, 0.723354714100656992, -0.520548257146033366, 0.049929604990784214, 0.669765233078840505, 0.973094442882989186, 0.088639736191261337
0.441602517386666671, 0.585903911404024091, -0.716056569385290942, 0.043748603567616402, 0.716317874446653735, 0.965347603813040744, 0.080178970917225950
0.322612661576403004, 0.517624929688806690, -0.950630966767392116, 0.040000280942156394, 0.747501295396637566, 0.969729156302214568, 0.099096774193548384
0.397723448868412432, 0.659054179983060262, -0.924693702464562284, 0.044658367169532732, 0.705993403828573673, 0.960592450616373328, 0.086361445783132526
0.365638825130445155, 0.618796569938173557, -0.677513610169084401, 0.043279612826510994, 0.723846342366980533, 0.964853734667758256, 0.071632245169886741
0.467644346708493808, 0.696425890260347069, -0.433702660812531393, 0.046202388516432491, 0.698285156609681490, 0.957562392738336987, 0.096257833482542521
0.344009605074507008, 0.741124478003342579, -0.814217256298484293, 0.047917482365036769, 0.680375874854304730, 0.962843837292054139, 0.078310269482884193
0.424438636717670015, 0.588322049975439798, -0.871234465987753337, 0.048687067442516045, 0.673899894234474051, 0.959242069105491146, 0.068702875399361027
0.267835568749382802, 0.821641368364074309, -0.583358421620083889, 0.046654764830729424, 0.694330213403842045, 0.963862073916695317, 0.134905897114178192
0.406072369342992123, 0.697143861892762007, -0.751131671256899835, 0.037293148536873426, 0.778083092415870259, 0.955082137662738972, 0.063508564678086230
0.373109512061395809, 0.801645840235532980, -0.976272282331650865, 0.043033708410315230, 0.718649785479631320, 0.961768467359919055, 0.116237837837837837
