# Omega_m, sigma_8, w, Omega_b, little_h, n_s, m_nu
0.374211413265449377, 0.853697255549276890, -0.801999355429201533, 0.046270140039789895, 0.698709794444530186, 0.958056273861321972, 0.062730455075845973
0.232873808161562001, 0.941596839446282807, -0.383904287678572986, 0.047938136727815515, 0.680993210625970402, 0.963118471729161874, 0.113657505285412269
0.296804406951418631, 0.662842921047906097, -0.660566964385114641, 0.044340561676219477, 0.706418870327359283, 0.950998576135816065, 0.067793190416141236
0.257738831140041091, 0.569789808873050196, -0.914034072087008376, 0.042864045036608227, 0.724473697003648720, 0.960917984190058916, 0.131442542787286065
0.333090718663821450, 0.666948831356486971, -0.940138824523534922, 0.044087784320258491, 0.712446558377436090, 0.968806971665349792, 0.109938650306748473
0.158874973018580612, 0.798648599701605511, -0.700881706895788881, 0.041198323139882746, 0.735369554419840088, 0.978171290755425749, 0.061580756013745706
0.311315486143581288, 0.857558796503010146, -0.489376744488975279, 0.047116769410142118, 0.688434693969706801, 0.966617416564605869, 0.126494117647058812
0.273092680389572906, 0.795567682179446733, -0.831640909462718070, 0.051724810919017102, 0.658461068984334652, 0.971633489614132984, 0.066452410383189123
0.301556111564786067, 0.612015821330977206, -0.887390332211264843, 0.048038016513249418, 0.683660405789248582, 0.967670093932575193, 0.082835130970724188
0.263043311040402461, 0.780705675780285824, -0.614553308610897631, 0.045538270794595513, 0.700639646770358726, 0.973748641363400891, 0.103186180422264878
0.389270728327412996, 0.690941037720345652, -0.770700697474933638, 0.042139313591598421, 0.727551607286662017, 0.965610901181416570, 0.075399719495091166
0.239874869177088973, 1.011264813693560694, -0.991420963329140204, 0.044642434975305290, 0.708382235621160983, 0.970088797778824619, 0.091897435897435889
0.305166442124717607, 0.671858508287815459, -0.985046536333876066, 0.046399268608336083, 0.695271834502296127, 0.955524832055052675, 0.135415617128463478
0.266885548461974431, 0.584218844927421710, -0.762561074626651791, 0.048932716312753637, 0.675585509460696620, 0.961924563668009935, 0.068834827144686292
0.406990223328284939, 0.837532114316487775, -0.601842886470914440, 0.045081611849147232, 0.703039786974110070, 0.959446825589535202, 0.116616052060737524
0.244706089152533196, 0.938584301909762719, -0.880622258442635197, 0.043197867754319295, 0.719795014910237119, 0.964002518571450584, 0.063621301775147923
0.337781975078464136, 0.484142807024097344, -0.824363352049777287, 0.040608901172196621, 0.742779934700849798, 0.949020836031700732, 0.071775700934579439
0.183423001359837134, 0.828894639650830212, -0.467727114630953511, 0.043622136065005993, 0.715130461411130347, 0.960766168178752600, 0.086570048309178735
0.315111091831536183, 0.798985057775492113, -0.691227589913780749, 0.050234059927930820, 0.667133106901989348, 0.957829270526276311, 0.078481751824817522
0.276727754401505488, 0.979476260158940404, -0.933653183169451895, 0.047008032184975776, 0.691162539146086607, 0.962989685409351481, 0.096517055655296238
0.360723549948194999, 0.708170092374532545, -0.907431031639302388, 0.049486379848684175, 0.678815386319697622, 0.966489717731155662, 0.088859504132231398
0.222840013317488594, 1.035668801112764381, -0.649687572234462829, 0.045804049146172719, 0.697248713033397860, 0.971418984730855972, 0.073342428376534777
0.290920871962314420, 0.610984877819947259, -0.344706379532737972, 0.042534881451775045, 0.722378658028762555, 0.968658516050284080, 0.099371534195933461
0.250726033560245198, 0.788104297962704314, -0.794347310332803480, 0.045356671753158370, 0.704964615705508946, 0.977205939358795961, 0.080358744394618833
0.320336552959446519, 0.894401911040465181, -0.853016978577411211, 0.043722567537532502, 0.717393778698582563, 0.965486869947027149, 0.064849215922798548
0.281502088124695848, 0.830682441074055866, -0.543987024872188751, 0.038958617485950531, 0.753810575159988949, 0.969917518725210592, 0.120808988764044958
0.344536386811929274, 0.698506290385063955, -0.728451286720408708, 0.046267423631843135, 0.693248714605318339, 0.967534829297054921, 0.060201567749160134
0.201031085799871140, 0.773268282497846848, -0.959470468028158385, 0.050069227997341981, 0.671811278141348556, 0.973429313993673162, 0.105618860510805504
0.356221625672391462, 0.812102539976411353, -0.972278909669250457, 0.041727951797233043, 0.726745821771236145, 0.962197694104660939, 0.079409158050221570
0.218252738137322100, 0.902221108447426423, -0.745838988429642802, 0.044856259235066219, 0.707888156410394154, 0.956213811727701812, 0.097923497267759563
0.328649284153927190, 0.681612588403309627, -0.574516928910534297, 0.048343962201098718, 0.683015108064968124, 0.964251145873318727, 0.072550607287449387
0.288573095768405563, 0.605211221100437124, -0.866933740998489855, 0.045299994544924969, 0.700158556841671054, 0.959797313210989711, 0.087699836867862965
0.297987179819752812, 0.800296149323297734, -0.809548446233034014, 0.047011994472020237, 0.687869177266400289, 0.961067522161501819, 0.118675496688741736
0.259087123566635380, 0.985841979777965616, -0.416068705188490040, 0.052581631337897762, 0.655864883673407340, 0.952148714170569233, 0.064229390681003570
0.377477624856124683, 0.557452437553674462, -0.671096288484165360, 0.044414376360750518, 0.711925211279210712, 0.963246517772697874, 0.138200514138817482
0.234694421858688607, 0.838408394724066697, -0.920603547513182852, 0.041099831677631420, 0.734207543602625301, 0.958274722925558819, 0.069547218628719265
0.312570490159990444, 0.531015105123904263, -0.946601880876847934, 0.044282295445130390, 0.709880574889613203, 0.971856098879541053, 0.060745762711864403
0.274310617505008902, 0.701019509987007128, -0.710291212016000539, 0.042037040449287980, 0.730152361378886616, 0.966745825010194237, 0.107305389221556885
0.334623999398445893, 0.795747575219122982, -0.509064247257715929, 0.045571669088835566, 0.702080053441294649, 0.979611968152433454, 0.065481120584652858
0.169420631875625921, 1.286189989690908586, -0.838839081125932640, 0.047587418889095658, 0.685524104764372644, 0.968957629273184295, 0.123020594965675065
0.394210820027707409, 0.558837886154420982, -0.894112292758288518, 0.050635255579019878, 0.664220123500601889, 0.970264000862325116, 0.100863039399624765
0.241520068601410010, 0.561486157672660746, -0.626726702421933402, 0.047112217924959759, 0.690089630044958935, 0.965735208599864170, 0.081331316187594552
0.302754269464683312, 0.928153091907909400, -0.778705829750647949, 0.040948103939335102, 0.739401513958238499, 0.974092475057635965, 0.090050251256281397
0.264335592792705631, 0.864777140697303714, -0.997792254228019759, 0.043716782874569607, 0.714040038674480515, 0.967806647873154624, 0.074151724137931030
0.315753159106710646, 0.935707331192410674, -1.000977451775019178, 0.048595638909126888, 0.675148504357340307, 0.946720500051711378, 0.107735470941883765
0.277328536011715310, 0.868450530915280794, -0.782660753640457618, 0.046596332734180290, 0.695021791627022378, 0.960689355967779379, 0.060883352208380523
0.338592238274034896, 0.625799994051549069, -0.632630679993832268, 0.043682791465266303, 0.719485946547223310, 0.957712249931143456, 0.123586206896551712
0.186153160163702536, 0.679349164739022626, -0.897457024077388366, 0.045031474570635312, 0.702799790304503014, 0.962924995028385133, 0.065641025641025641
0.411195663984491699, 0.738199555345447789, -0.842409971440970073, 0.043451228620009531, 0.714855530330219868, 0.955333896410738626, 0.081578148710166914
0.245482693664664464, 1.101505457436177560, -0.518296955764087630, 0.040972891311093919, 0.741863053516665372, 0.961855418626562098, 0.101242937853107354
0.305773181294213048, 0.565232706380973449, -0.714910328084665370, 0.047085800966911416, 0.690896369382176356, 0.959356545870935995, 0.074356846473029037
0.267516389944640331, 0.734761574270839879, -0.949825745234108787, 0.049576357321719881, 0.666451485886971007, 0.963940157928667607, 0.090352941176470580
0.345429520962422243, 0.577309200897410557, -0.923876597724363369, 0.045876477119196395, 0.697003620041779737, 0.965424942526427410, 0.098281535648994528
0.202756074019326160, 0.895633403913859372, -0.676239747652817136, 0.048635152004905605, 0.678434250810157513, 0.969833257926151049, 0.079644444444444448
0.321005372661292032, 0.765964997656238489, -0.430301887495541657, 0.045172697097286309, 0.704723321603760500, 0.967467653617870682, 0.087986906710310966
0.282094500855406827, 0.938623946564360656, -0.813286434673133551, 0.042847040207830124, 0.722043781957262376, 0.973277556986141601, 0.072746955345060885
0.291507895913820259, 0.718341552206883338, -0.870376056938118148, 0.039565612040874686, 0.751788333781119311, 0.966426115677753828, 0.064383233532934125
0.251450297788044230, 0.641629556785552113, -0.581613613455580047, 0.043678681890117255, 0.717104080483048412, 0.971314516395284211, 0.119201773835920177
0.361913040636977323, 0.800504965886730702, -0.750078184650438740, 0.049729448919439298, 0.671286613889918282, 0.968585068702925600, 0.069727626459143960
0.223927047523109296, 0.884645096343581794, -0.975473898523019356, 0.046463716050400727, 0.692991768462194235, 0.976814744198266638, 0.138914728682170557
0.379212734604678803, 0.648656296965958279, -0.962677452805382750, 0.044840648823108856, 0.707641994101403604, 0.960993028334650168, 0.073543091655266749
0.235585880229966294, 0.690198369574234638, -0.732866087672796596, 0.042374002078965155, 0.726352724759923962, 0.951628709244574211, 0.089154228855721385
0.298579703426902598, 0.904451212895364232, -0.551974975296780301, 0.045535735723272894, 0.699917727983783156, 0.963182583435394091, 0.080599700149925041
0.259755418702991403, 0.843947125436369627, -0.856519306490618360, 0.048069382201675649, 0.682687427179736184, 0.958166510385866976, 0.099740259740259740
0.329374332449300589, 0.552678340578291905, -0.798186627270535798, 0.052268463580607431, 0.654343569160237837, 0.962129906067424767, 0.121354401805869094
0.289160104218381120, 0.714007041554985178, -0.365400917144042880, 0.047127478404628893, 0.687583548693339597, 0.956051358636599069, 0.065006045949214025
0.357311688428932073, 0.693916536961445507, -0.655173185064433894, 0.041490586907083779, 0.733652623538900039, 0.964189098818583390, 0.106035502958579886
0.219438378543822366, 1.019235363096085312, -0.910736930334221428, 0.044282999295654664, 0.711666194529128382, 0.959711202221175341, 0.060336700336700334
0.303355231126716252, 0.823207171236701396, -0.936898989949666250, 0.042431915933745214, 0.729697281286703081, 0.970175889262940183, 0.069011553273427464
0.264977259234894513, 1.012229548947119362, -0.696086515159865526, 0.044151724432806176, 0.709629001185855035, 0.965673017270304634, 0.136101265822784839
0.396971443253119116, 0.457063890075962709, -0.478826695901309329, 0.047137775159336474, 0.685220395089502277, 0.973917201082345585, 0.063772241992882561
0.242329122635221661, 0.731512619763605154, -0.828012378581757025, 0.045677567112361414, 0.701840148823232646, 0.967738204219577680, 0.117124183006535945
0.335401644434975665, 0.933444121387198344, -0.884012272627624496, 0.047364539424011858, 0.689817816220855362, 0.971743726138677988, 0.086849757673667205
0.173546913342697229, 1.126566675913738713, -0.608269294803111982, 0.050427250784434614, 0.663401420842856138, 0.966681528270838086, 0.071967871485943774
0.313201680198598120, 0.672031459406766785, -0.766648279394447574, 0.043704391538370795, 0.713771141291072442, 0.978801423864183895, 0.096864864864864855
0.274917139102137220, 0.587113210520434525, -0.988234287683840029, 0.041692379884768128, 0.738658986452572885, 0.968882015809941044, 0.078711566617862369
0.340240001834609174, 0.753925717346096480, -0.994606855075785168, 0.050445203027024620, 0.667788616920107492, 0.963310282268844298, 0.061160409556313987
0.191046108085274030, 1.155615644791357477, -0.774719505037128164, 0.046272439270025223, 0.691427412484429627, 0.958381015269143988, 0.108606060606060623
0.317046284768794706, 0.613882080959808785, -0.620703240881555596, 0.040184611286899874, 0.743757451372661915, 0.961141483949715880, 0.065963190184049073
0.278526360778264148, 0.775065695314294034, -0.890756865756539007, 0.044127347975368360, 0.715407030531702071, 0.952594060641203999, 0.124733178654292343
0.306991583038312976, 0.880474503477284398, -0.835249598894816092, 0.045897429119032523, 0.703279864256455389, 0.964313130052972811, 0.102011385199240981
0.268770733372968862, 0.818566157408401329, -0.499438740413237880, 0.042931453842068014, 0.720106909061976941, 0.959882481274789368, 0.082076335877862588
0.422021428904169715, 0.605970627342568791, -0.705615782636747513, 0.045864786221343573, 0.695521157804310342, 0.962265170702945039, 0.090964467005076141
0.247014003554198530, 0.660848320990611304, -0.943373013804823080, 0.049306744269964550, 0.676014207056149563, 0.956370686006326798, 0.074770514603616139
0.322354767914698748, 0.623448035386854227, -0.917322824099291556, 0.046575262784452190, 0.693504679929377366, 0.974275167944947285, 0.076472261735419628
0.283277076599418920, 0.526143477441304852, -0.665873301252976502, 0.049343337803246130, 0.672322364590267507, 0.967875436331990024, 0.093495652173913049
0.347253716523885203, 0.872429264597575971, -0.400683552767252316, 0.043397905135408664, 0.717685617038659740, 0.970353174410464758, 0.070091264667535860
0.206004841737643662, 0.986021071995865417, -0.805786352639338732, 0.039254500336673603, 0.756261092805159629, 0.965797481428549376, 0.084131455399061028
0.364380863158656365, 0.497962002190931174, -0.863477174943612757, 0.042933045196492443, 0.722717347133656429, 0.980779163968299228, 0.112233820459290201
0.226038459107372247, 0.778554683805888659, -0.567221963086056324, 0.044899259585947621, 0.705206178273406814, 0.969033831821247360, 0.062294322132097325
0.292682433285208488, 0.856372110092634364, -0.741558280384119639, 0.048291698370724515, 0.679190944979046529, 0.971970729473723649, 0.129542168674698810
0.252882290643403729, 1.060055219605176680, -0.969081371944020553, 0.045995381496577878, 0.697493311507639047, 0.966810314590648479, 0.067284105131414265
0.295035048877283490, 0.505470235668610601, -0.981857416783947112, 0.044290441432278907, 0.710132961057534429, 0.957943901120458907, 0.092212692967409957
0.255685118156364855, 0.691848691668691451, -0.758437855425395768, 0.042021479957135087, 0.730617295653869236, 0.963054174989805722, 0.075611814345991554
0.369735129767528259, 0.729603442010172687, -0.595264977591522304, 0.047586262533322023, 0.685825273208030772, 0.950188031847566505, 0.103583815028901724
0.230039681185308764, 1.062438551031712031, -0.877219851570964826, 0.055878367566227043, 0.631501944645544433, 0.960842370726815664, 0.083091190108191645
0.351070993314968938, 0.617969427681879901, -0.820693154658903801, 0.048158265665304491, 0.680642122831417895, 0.959535999137674844, 0.066617100371747201
0.211851862297203097, 0.642291414711577358, -0.456003845107463723, 0.045928124644095188, 0.698467280833707349, 0.964064791400135790, 0.127092198581560289
0.325104401147514599, 0.926366225448252312, -0.686302153263848691, 0.042830467736931506, 0.724113448750499433, 0.955707524942363995, 0.061722158438576348
0.285634875707942049, 0.859432229559030869, -0.930401073190135097, 0.044835959580890088, 0.706175599072620397, 0.961993352126845336, 0.110390143737166310
0.382926085946037387, 0.809141542304045336, -0.956259727243532920, 0.041189075992171274, 0.734779388279439560, 0.967602305895339021, 0.132088452088452102
0.237333733236213124, 0.894766602964894409, -0.723988330073153996, 0.044562650822258916, 0.712185319625052715, 0.973586188272298148, 0.067964601769911495
0.299767324993614748, 0.740095536191259118, -0.535728257988453471, 0.052099475268097030, 0.657226047345642717, 0.965548854126681233, 0.114140127388535045
0.261080937036937799, 0.668219273441626016, -0.849498348208019505, 0.046757535860538643, 0.688152871169287139, 0.970002686789010249, 0.062877192982456143
0.309450129870486201, 0.755978520000734733, -0.904116002416091580, 0.044718685656270095, 0.700399188603878176, 0.968732477838498141, 0.070830039525691696
0.271252449832669662, 0.928643060681339061, -0.644105406134173109, 0.048124994457346512, 0.683339392482204988, 0.977651285829430727, 0.085198098256735327
0.330842020359322309, 0.563284024338265965, -0.790480514545958135, 0.044957139045802480, 0.708134894302375972, 0.966553482227302085, 0.077352517985611505
0.123230121156256422, 1.110367262707335767, -1.007348405551488080, 0.041984431847037207, 0.727145341537216328, 0.971525277074441140, 0.094814814814814810
